ID_ALQUILER;DIA_ALQUILER;A��O_R;MES_RENTA;CUATRI_RENTA;TITULO_PELICULA;DESCRIPCION;A�;LENGUAJE;LENGUAJE_ORIGINAL;TIEMPO_RENTA;CLASIFICACION;DIRECCION;CITY;CODIGO_POSTAL;TELEFONO;NOMBRE_APELLIDO_CLIENTE;EMAIL_CLIENTE;NOMBRE Y APELLIDO PERSONAL;EMAIL_PERSONAL;USERNAME;DIA_DEVOLUCION;MONTO;FECHA_PAGO;ULTIMA ACTUALIZACION;;;;
63;25/5/2005;2005;5;2;SWEETHEARTS SUSPECTS;A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;17165;1,06439E+11;MARTIN BALES;MARTIN.BALES@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;0.99;25/5/2005;15/2/2006;;CHERYL MURPHY;1;1
64;25/5/2005;2005;5;2;ALLEY EVOLUTION;A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;13203;3,20471E+11;HARRY ARCE;HARRY.ARCE@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;5.99;25/5/2005;15/2/2006;;CHRIS BROTHERS;1;1
65;25/5/2005;2005;5;2;SECRET GROUNDHOG;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;English;NULL;6;PG;28 MySQL Boulevard;Woodridge;56380;2,62745E+11;ARTHUR SIMPKINS;ARTHUR.SIMPKINS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;4.99;25/5/2005;15/2/2006;;CHRISTIAN JUNG;1;1
66;25/5/2005;2005;5;2;DRUMLINE CYCLONE;A Insightful Panorama of a Monkey And a Sumo Wrestler who must Outrace a Mad Scientist in The Canadian Rockies;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;84931;1,35117E+11;JACQUELINE LONG;JACQUELINE.LONG@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;1.99;25/5/2005;15/2/2006;;CHRISTINE ROBERTS;2;2
67;25/5/2005;2005;5;2;BANGER PINOCCHIO;A Awe-Inspiring Drama of a Car And a Pastry Chef who must Chase a Crocodile in The First Manned Space Station;2006;English;NULL;5;R;47 MySakila Drive;Lethbridge;96065;7,87654E+11;SHERRY MARSHALL;SHERRY.MARSHALL@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;0.99;25/5/2005;15/2/2006;;CHRISTOPHER GRECO;1;1
68;25/5/2005;2005;5;2;TEEN APOLLO;A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;76157;7,65345E+11;SYLVIA ORTIZ;SYLVIA.ORTIZ@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;7.99;25/5/2005;15/2/2006;;CLARENCE GAMEZ;2;2
69;25/5/2005;2005;5;2;PURPLE MOVIE;A Boring Display of a Pastry Chef And a Sumo Wrestler who must Discover a Frisbee in An Abandoned Amusement Park;2006;English;NULL;4;R;47 MySakila Drive;Lethbridge;42141;2,62088E+11;RICHARD MCCRARY;RICHARD.MCCRARY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;2.99;25/5/2005;15/2/2006;;CLAUDE HERZOG;4;4
70;25/5/2005;2005;5;2;INVASION CYCLONE;A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery;2006;English;NULL;5;PG;47 MySakila Drive;Lethbridge;60951;4,27454E+11;BEVERLY BROOKS;BEVERLY.BROOKS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;2.99;25/5/2005;15/2/2006;;CLAYTON BARBEE;3;3
71;25/5/2005;2005;5;2;LOATHING LEGALLY;A Boring Epistle of a Pioneer And a Mad Scientist who must Escape a Frisbee in The Gulf of Mexico;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;97287;9,42571E+11;ROBIN HAYES;ROBIN.HAYES@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;28/5/2005;0.99;25/5/2005;15/2/2006;;CLIFTON MALCOLM;1;1
72;25/5/2005;2005;5;2;JUGGLER HARDLY;A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;69367;7,058E+11;ANN EVANS;ANN.EVANS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;28/5/2005;0.99;25/5/2005;15/2/2006;;CLINTON BUFORD;1;1
73;25/5/2005;2005;5;2;CAMELOT VACATION;A Touching Character Study of a Woman And a Waitress who must Battle a Pastry Chef in A MySQL Convention;2006;English;NULL;3;NC-17;28 MySQL Boulevard;Woodridge;83536;6,67736E+11;CLARENCE GAMEZ;CLARENCE.GAMEZ@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;1/6/2005;4.99;25/5/2005;15/2/2006;;CONSTANCE REID;1;1
74;25/5/2005;2005;5;2;GREEDY ROOTS;A Amazing Reflection of a A Shark And a Butler who must Chase a Hunter in The Canadian Rockies;2006;English;NULL;7;R;28 MySQL Boulevard;Woodridge;20536;4,75553E+11;JENNIE TERRY;JENNIE.TERRY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;26/5/2005;0.99;25/5/2005;15/2/2006;;COREY HAUSER;2;2
75;25/5/2005;2005;5;2;ROSES TREASURE;A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station;2006;English;NULL;5;PG-13;47 MySakila Drive;Lethbridge;19450;7,11928E+11;BEN EASTER;BEN.EASTER@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;8.99;25/5/2005;15/2/2006;;COURTNEY DAY;1;1
76;25/5/2005;2005;5;2;PATIENT SISTER;A Emotional Epistle of a Squirrel And a Robot who must Confront a Lumberjack in Soviet Georgia;2006;English;NULL;7;NC-17;28 MySQL Boulevard;Woodridge;35200;28303384290;MARY SMITH;MARY.SMITH@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;2.99;25/5/2005;15/2/2006;;CRAIG MORRELL;2;2
77;25/5/2005;2005;5;2;ENTRAPMENT SATISFACTION;A Thoughtful Panorama of a Hunter And a Teacher who must Reach a Mad Cow in A U-Boat;2006;English;NULL;5;R;28 MySQL Boulevard;Woodridge;48745;5,24567E+11;JIM REA;JIM.REA@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;26/5/2005;0.99;25/5/2005;15/2/2006;;CRYSTAL FORD;2;2
78;25/5/2005;2005;5;2;THIEF PELICAN;A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft;2006;English;NULL;5;PG-13;47 MySakila Drive;Lethbridge;5892;90921003005;JUANITA MASON;JUANITA.MASON@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;5.99;25/5/2005;15/2/2006;;CYNTHIA YOUNG;2;2
79;25/5/2005;2005;5;2;RESERVOIR ADAPTATION;A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;81314;8,90289E+11;COURTNEY DAY;COURTNEY.DAY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;4.99;25/5/2005;15/2/2006;;DANIEL CABRAL;1;1
80;25/5/2005;2005;5;2;MADIGAN DORADO;A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback;2006;English;NULL;5;R;47 MySakila Drive;Lethbridge;59255;7,04948E+11;GEORGE LINTON;GEORGE.LINTON@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;5.99;25/5/2005;15/2/2006;;DANIELLE DANIELS;1;1
81;25/5/2005;2005;5;2;METROPOLIS COMA;A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory;2006;English;NULL;4;PG-13;28 MySQL Boulevard;Woodridge;22650;5,58236E+11;VELMA LUCAS;VELMA.LUCAS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;6.99;25/5/2005;15/2/2006;;DANNY ISOM;1;1
82;25/5/2005;2005;5;2;FARGO GANDHI;A Thrilling Reflection of a Pastry Chef And a Crocodile who must Reach a Teacher in The Outback;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;64964;4,1901E+11;JESUS MCCARTNEY;JESUS.MCCARTNEY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;1/6/2005;6.99;25/5/2005;15/2/2006;;DARLENE ROSE;2;2
83;25/5/2005;2005;5;2;BUCKET BROTHERHOOD;A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory;2006;English;NULL;7;PG;47 MySakila Drive;Lethbridge;14014;2,52265E+11;MONICA HICKS;MONICA.HICKS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;4.99;25/5/2005;15/2/2006;;DARRELL POWER;1;1
84;25/5/2005;2005;5;2;HANKY OCTOBER;A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia;2006;English;NULL;5;NC-17;28 MySQL Boulevard;Woodridge;96203;1,584E+11;LESTER KRAUS;LESTER.KRAUS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;2.99;25/5/2005;15/2/2006;;DARRYL ASHCRAFT;1;1
85;25/5/2005;2005;5;2;BUCKET BROTHERHOOD;A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory;2006;English;NULL;7;PG;28 MySQL Boulevard;Woodridge;55566;6,80852E+11;VINCENT RALSTON;VINCENT.RALSTON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;4.99;25/5/2005;15/2/2006;;DAVE GARDINER;2;2
86;25/5/2005;2005;5;2;JUMPING WRATH;A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin;2006;English;NULL;4;NC-17;28 MySQL Boulevard;Woodridge;5410;6,21625E+11;NORA HERRERA;NORA.HERRERA@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;1.99;25/5/2005;15/2/2006;;DAVID ROYAL;1;1
87;25/5/2005;2005;5;2;GANDHI KWAI;A Thoughtful Display of a Mad Scientist And a Secret Agent who must Chase a Boat in Berlin;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;28814;1,05471E+11;ERIC ROBERT;ERIC.ROBERT@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;0.99;25/5/2005;15/2/2006;;DAWN SULLIVAN;1;1
88;25/5/2005;2005;5;2;JEEPERS WEDDING;A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia;2006;English;NULL;3;R;28 MySQL Boulevard;Woodridge;38594;6,97761E+11;HEATHER MORRIS;HEATHER.MORRIS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;3.99;25/5/2005;15/2/2006;;DEANNA BYRD;2;2
89;25/5/2005;2005;5;2;ISLAND EXORCIST;A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House;2006;English;NULL;7;NC-17;28 MySQL Boulevard;Woodridge;86208;4,65898E+11;MARC OUTLAW;MARC.OUTLAW@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;2.99;25/5/2005;15/2/2006;;DENNIS GILMAN;1;1
90;25/5/2005;2005;5;2;PANKY SUBMARINE;A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico;2006;English;NULL;4;G;28 MySQL Boulevard;Woodridge;99780;1,96496E+11;DEBORAH WALKER;DEBORAH.WALKER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;1/6/2005;7.99;25/5/2005;15/2/2006;;DERRICK BOURQUE;1;1
91;25/5/2005;2005;5;2;ANTHEM LUKE;A Touching Panorama of a Waitress And a Woman who must Outrace a Dog in An Abandoned Amusement Park;2006;English;NULL;5;PG-13;47 MySakila Drive;Lethbridge;53928;1,9246E+11;MARGIE WADE;MARGIE.WADE@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;6.99;25/5/2005;15/2/2006;;DIANE COLLINS;1;1
92;25/5/2005;2005;5;2;COMFORTS RUSH;A Unbelieveable Panorama of a Pioneer And a Husband who must Meet a Mad Cow in An Abandoned Mine Shaft;2006;English;NULL;3;NC-17;28 MySQL Boulevard;Woodridge;58979;1,08054E+11;MICHAEL SILVERMAN;MICHAEL.SILVERMAN@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;5.99;25/5/2005;15/2/2006;;DIANNE SHELTON;1;1
93;25/5/2005;2005;5;2;VOYAGE LEGALLY;A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft;2006;English;NULL;6;PG-13;47 MySakila Drive;Lethbridge;33768;9,57129E+11;BOBBIE CRAIG;BOBBIE.CRAIG@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;3.99;25/5/2005;15/2/2006;;DOLORES WAGNER;1;1
94;25/5/2005;2005;5;2;GOLDFINGER SENSIBILITY;A Insightful Drama of a Mad Scientist And a Hunter who must Defeat a Pastry Chef in New Orleans;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;89459;2,64286E+11;SUE PETERS;SUE.PETERS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;30/5/2005;2.99;25/5/2005;15/2/2006;;DON BONE;2;2
95;25/5/2005;2005;5;2;ARMAGEDDON LOST;A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft;2006;English;NULL;5;G;28 MySQL Boulevard;Woodridge;11067;7,75235E+11;BRYAN HARDISON;BRYAN.HARDISON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;3.99;25/5/2005;15/2/2006;;DONALD MAHON;3;3
96;25/5/2005;2005;5;2;RUGRATS SHAKESPEARE;A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria;2006;English;NULL;4;PG-13;28 MySQL Boulevard;Woodridge;74428;8,76295E+11;JOYCE EDWARDS;JOYCE.EDWARDS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;1.99;25/5/2005;15/2/2006;;DONNA THOMPSON;1;1
97;25/5/2005;2005;5;2;ENEMY ODDS;A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India;2006;English;NULL;5;NC-17;47 MySakila Drive;Lethbridge;51990;3,22889E+11;HILDA HOPKINS;HILDA.HOPKINS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;28/5/2005;4.99;25/5/2005;15/2/2006;;DORIS REED;1;1
98;25/5/2005;2005;5;2;PACKER MADIGAN;A Epic Display of a Sumo Wrestler And a Forensic Psychologist who must Build a Woman in An Abandoned Amusement Park;2006;English;NULL;3;PG-13;47 MySakila Drive;Lethbridge;75090;6,85011E+11;CASSANDRA WALTERS;CASSANDRA.WALTERS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;0.99;25/5/2005;15/2/2006;;DOUGLAS GRAF;2;2
99;25/5/2005;2005;5;2;CANDLES GRAPES;A Fanciful Character Study of a Monkey And a Explorer who must Build a Astronaut in An Abandoned Fun House;2006;English;NULL;6;NC-17;47 MySakila Drive;Lethbridge;76022;1,77728E+11;MARIE TURNER;MARIE.TURNER@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;28/5/2005;4.99;25/5/2005;15/2/2006;;DUANE TUBBS;1;1
100;25/5/2005;2005;5;2;METAL ARMAGEDDON;A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory;2006;English;NULL;6;PG-13;47 MySakila Drive;Lethbridge;89959;49677664184;LUCY WHEELER;LUCY.WHEELER@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;4.99;25/5/2005;15/2/2006;;DWAYNE OLVERA;1;1
101;25/5/2005;2005;5;2;CHAMPION FLATLINERS;A Amazing Story of a Mad Cow And a Dog who must Kill a Husband in A Monastery;2006;English;NULL;4;PG;28 MySQL Boulevard;Woodridge;33599;1,95338E+11;TIM CARY;TIM.CARY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;6.99;25/5/2005;15/2/2006;;EARL SHANKS;1;1
102;25/5/2005;2005;5;2;BLOOD ARGONAUTS;A Boring Drama of a Explorer And a Man who must Kill a Lumberjack in A Manhattan Penthouse;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;36170;8,95617E+11;DOUGLAS GRAF;DOUGLAS.GRAF@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;3.99;25/5/2005;15/2/2006;;EDGAR RHOADS;1;1
103;25/5/2005;2005;5;2;ROBBERS JOON;A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia;2006;English;NULL;7;PG-13;47 MySakila Drive;Lethbridge;95509;5,50307E+11;ERNEST STEPP;ERNEST.STEPP@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;4.99;25/5/2005;15/2/2006;;EDNA WEST;1;1
104;25/5/2005;2005;5;2;VALLEY PACKER;A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;59686;1,03602E+11;DANIEL CABRAL;DANIEL.CABRAL@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;0.99;25/5/2005;15/2/2006;;EDWIN BURK;2;2
105;25/5/2005;2005;5;2;CONFESSIONS MAGUIRE;A Insightful Story of a Car And a Boy who must Battle a Technical Writer in A Baloon;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;93026;3,71491E+11;TRACY COLE;TRACY.COLE@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;4.99;25/5/2005;15/2/2006;;ELEANOR HUNT;1;1
106;25/5/2005;2005;5;2;SHOW LORD;A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan;2006;English;NULL;3;PG-13;28 MySQL Boulevard;Woodridge;36490;3,31133E+11;ALMA AUSTIN;ALMA.AUSTIN@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;11.99;25/5/2005;15/2/2006;;ELLEN SIMPSON;2;2
107;25/5/2005;2005;5;2;NETWORK PEAK;A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California;2006;English;NULL;5;PG-13;28 MySQL Boulevard;Woodridge;29763;46568045367;EDWARD BAUGH;EDWARD.BAUGH@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;6.99;25/5/2005;15/2/2006;;ELMER NOE;1;1
108;25/5/2005;2005;5;2;REMEMBER DIARY;A Insightful Tale of a Technical Writer And a Waitress who must Conquer a Monkey in Ancient India;2006;English;NULL;5;R;28 MySQL Boulevard;Woodridge;28349;8,90284E+11;GLENDA FRAZIER;GLENDA.FRAZIER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;2.99;25/5/2005;15/2/2006;;ELSIE KELLEY;2;2
109;25/5/2005;2005;5;2;DISCIPLE MOTHER;A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank;2006;English;NULL;3;PG;47 MySakila Drive;Lethbridge;90797;7,59587E+11;ANGEL BARCLAY;ANGEL.BARCLAY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;29/5/2005;1.99;25/5/2005;15/2/2006;;EMILY DIAZ;1;1
110;25/5/2005;2005;5;2;TITANS JERK;A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China;2006;English;NULL;4;PG;28 MySQL Boulevard;Woodridge;72192;2,72572E+11;RUTH MARTINEZ;RUTH.MARTINEZ@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;9.99;25/5/2005;15/2/2006;;EMMA BOYD;3;3
111;25/5/2005;2005;5;2;SNATCH SLIPPER;A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin;2006;English;NULL;6;PG;28 MySQL Boulevard;Woodridge;47446;6,69828E+11;COLLEEN BURTON;COLLEEN.BURTON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;28/5/2005;4.99;25/5/2005;15/2/2006;;ENRIQUE FORSYTHE;4;4
112;25/5/2005;2005;5;2;INTERVIEW LIAISONS;A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;69504;7,93997E+11;REGINALD KINDER;REGINALD.KINDER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;8.99;25/5/2005;15/2/2006;;ERIC ROBERT;1;1
113;25/5/2005;2005;5;2;OZ LIAISONS;A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;49021;2,75596E+11;PHYLLIS FOSTER;PHYLLIS.FOSTER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;27/5/2005;2.99;25/5/2005;15/2/2006;;ERICA MATTHEWS;1;1
114;25/5/2005;2005;5;2;WOMEN DORADO;A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;44816;1,31371E+11;LESLIE SEWARD;LESLIE.SEWARD@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;1/6/2005;3.99;25/5/2005;15/2/2006;;ERIKA PENA;1;1
115;25/5/2005;2005;5;2;COAST RAINBOW;A Astounding Documentary of a Mad Cow And a Pioneer who must Challenge a Butler in The Sahara Desert;2006;English;NULL;4;PG;47 MySakila Drive;Lethbridge;28587;2,05525E+11;JON WILES;JON.WILES@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;29/5/2005;0.99;25/5/2005;15/2/2006;;ERNEST STEPP;3;3
116;25/5/2005;2005;5;2;WIFE TURN;A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan;2006;English;NULL;3;NC-17;47 MySakila Drive;Lethbridge;43331;7,47792E+11;CAROL GARCIA;CAROL.GARCIA@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;26/5/2005;4.99;25/5/2005;15/2/2006;;ETHEL WEBB;1;1
117;25/5/2005;2005;5;2;VALENTINE VANISHING;A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;93896;7,16571E+11;MARIA MILLER;MARIA.MILLER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;0.99;25/5/2005;15/2/2006;;EVELYN MORGAN;2;2
118;25/5/2005;2005;5;2;CROOKED FROGMEN;A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park;2006;English;NULL;6;PG-13;28 MySQL Boulevard;Woodridge;25972;35533115997;JARED ELY;JARED.ELY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;0.99;25/5/2005;15/2/2006;;FLOYD GANDY;1;1
119;25/5/2005;2005;5;2;FALCON VOLUME;A Fateful Saga of a Sumo Wrestler And a Hunter who must Redeem a A Shark in New Orleans;2006;English;NULL;5;PG-13;47 MySakila Drive;Lethbridge;48150;1,71823E+11;ALICE STEWART;ALICE.STEWART@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;29/5/2005;4.99;25/5/2005;15/2/2006;;FRANCES PARKER;3;3
120;25/5/2005;2005;5;2;AIRPORT POLLOCK;A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India;2006;English;NULL;6;R;28 MySQL Boulevard;Woodridge;45750;6,34445E+11;BRUCE SCHWARZ;BRUCE.SCHWARZ@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;1/6/2005;5.99;25/5/2005;15/2/2006;;FRED WHEAT;1;1
121;25/5/2005;2005;5;2;DISTURBING SCARFACE;A Lacklusture Display of a Crocodile And a Butler who must Overcome a Monkey in A U-Boat;2006;English;NULL;6;R;28 MySQL Boulevard;Woodridge;86868;7,79461E+11;LEONARD SCHOFIELD;LEONARD.SCHOFIELD@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;2.99;25/5/2005;15/2/2006;;FREDDIE DUGGAN;1;1
122;25/5/2005;2005;5;2;OPERATION OPERATION;A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China;2006;English;NULL;7;G;28 MySQL Boulevard;Woodridge;2012;45387294817;PRISCILLA LOWE;PRISCILLA.LOWE@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;3.99;25/5/2005;15/2/2006;;FREDERICK ISBELL;2;2
123;25/5/2005;2005;5;2;GUYS FALCON;A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat;2006;English;NULL;4;R;47 MySakila Drive;Lethbridge;48942;5,39758E+11;CHRISTINE ROBERTS;CHRISTINE.ROBERTS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;26/5/2005;4.99;25/5/2005;15/2/2006;;GAIL KNIGHT;1;1
124;25/5/2005;2005;5;2;BACKLASH UNDEFEATED;A Stunning Character Study of a Mad Scientist And a Mad Cow who must Kill a Car in A Monastery;2006;English;NULL;3;PG-13;47 MySakila Drive;Lethbridge;6461;7,41071E+11;MARIAN MENDOZA;MARIAN.MENDOZA@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;30/5/2005;6.99;25/5/2005;15/2/2006;;GARY COY;1;1
125;25/5/2005;2005;5;2;DARN FORRESTER;A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat;2006;English;NULL;7;G;47 MySakila Drive;Lethbridge;13203;3,20471E+11;HARRY ARCE;HARRY.ARCE@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;5.99;25/5/2005;15/2/2006;;GENE SANBORN;2;2
